2.00390625,0,55636,16,55636,0,0,55636,55636,0,0
2.0234375,0,55636,16,55636,0,0,55636,55636,0,0
2.06640625,0,55636,16,55636,0,0,55636,55636,0,0
2.0859375,0,55636,16,55636,0,0,55636,55636,0,0
2.12890625,0,55636,16,55636,0,0,55636,55636,0,0
2.1484375,0,55636,16,55636,0,0,55636,55636,0,0
2.19140625,0,55636,16,55636,0,0,55636,55636,0,0
2.2109375,0,55636,16,55636,0,0,55636,55636,0,0
2.25390625,0,55636,16,55636,0,0,55636,55636,0,0
2.2734375,0,55636,16,55636,0,0,55636,55636,0,0
2.31640625,0,55636,16,55636,0,0,55636,55636,0,0
2.3359375,0,55636,16,55636,0,0,55636,55636,0,0
2.37890625,0,55636,16,55636,0,0,55636,55636,0,0
2.3984375,0,55636,16,55636,0,0,55636,55636,0,0
2.44140625,0,55636,16,55636,0,0,55636,55636,0,0
2.4609375,0,55636,16,55636,0,0,55636,55636,0,0
2.50390625,0,55636,16,55636,0,0,55636,55636,0,0
2.5234375,0,55636,16,55636,0,0,55636,55636,0,0
2.56640625,0,55636,16,55636,0,0,55636,55636,0,0
2.5859375,0,55636,16,55636,0,0,55636,55636,0,0
3.00390625,0,55636,16,55636,0,0,55636,55636,0,0
3.0234375,0,55636,16,55636,0,0,55636,55636,0,0
3.06640625,0,55636,16,55636,0,0,55636,55636,0,0
3.0859375,0,55636,16,55636,0,0,55636,55636,0,0
3.12890625,0,55636,16,55636,0,0,55636,55636,0,0
3.1484375,0,55636,16,55636,0,0,55636,55636,0,0
3.19140625,0,55636,16,55636,0,0,55636,55636,0,0
3.2109375,0,55636,16,55636,0,0,55636,55636,0,0
3.25390625,0,55636,16,55636,0,0,55636,55636,0,0
3.2734375,0,55636,16,55636,0,0,55636,55636,0,0
3.31640625,0,55636,16,55636,0,0,55636,55636,0,0
3.3359375,0,55636,16,55636,0,0,55636,55636,0,0
3.37890625,0,55636,16,55636,0,0,55636,55636,0,0
3.3984375,0,55636,16,55636,0,0,55636,55636,0,0
3.44140625,0,55636,16,55636,0,0,55636,55636,0,0
3.4609375,0,55636,16,55636,0,0,55636,55636,0,0
3.50390625,0,55636,16,55636,0,0,55636,55636,0,0
3.5234375,0,55636,16,55636,0,0,55636,55636,0,0
3.56640625,0,55636,16,55636,0,0,55636,55636,0,0
3.5859375,0,55636,16,55636,0,0,55636,55636,0,0
4.00390625,0,55636,16,55636,0,0,55636,55636,0,0
4.0234375,0,55636,16,55636,0,0,55636,55636,0,0
4.06640625,0,55636,16,55636,0,0,55636,55636,0,0
4.0859375,0,55636,16,55636,0,0,55636,55636,0,0
4.12890625,0,55636,16,55636,0,0,55636,55636,0,0
4.1484375,0,55636,16,55636,0,0,55636,55636,0,0
4.19140625,0,55636,16,55636,0,0,55636,55636,0,0
4.2109375,0,55636,16,55636,0,0,55636,55636,0,0
4.25390625,0,55636,16,55636,0,0,55636,55636,0,0
4.2734375,0,55636,16,55636,0,0,55636,55636,0,0
4.31640625,0,55636,16,55636,0,0,55636,55636,0,0
4.3359375,0,55636,16,55636,0,0,55636,55636,0,0
4.37890625,0,55636,16,55636,0,0,55636,55636,0,0
4.3984375,0,55636,16,55636,0,0,55636,55636,0,0
4.44140625,0,55636,16,55636,0,0,55636,55636,0,0
4.4609375,0,55636,16,55636,0,0,55636,55636,0,0
4.50390625,0,55636,16,55636,0,0,55636,55636,0,0
4.5234375,0,55636,16,55636,0,0,55636,55636,0,0
4.56640625,0,55636,16,55636,0,0,55636,55636,0,0
4.5859375,0,55636,16,55636,0,0,55636,55636,0,0
5.00390625,0,55636,16,55636,0,0,55636,55636,0,0
5.0234375,0,55636,16,55636,0,0,55636,55636,0,0
5.06640625,0,55636,16,55636,0,0,55636,55636,0,0
5.0859375,0,55636,16,55636,0,0,55636,55636,0,0
5.12890625,0,55636,16,55636,0,0,55636,55636,0,0
5.1484375,0,55636,16,55636,0,0,55636,55636,0,0
5.19140625,0,55636,16,55636,0,0,55636,55636,0,0
5.2109375,0,55636,16,55636,0,0,55636,55636,0,0
5.25390625,0,55636,16,55636,0,0,55636,55636,0,0
5.2734375,0,55636,16,55636,0,0,55636,55636,0,0
5.31640625,0,55636,16,55636,0,0,55636,55636,0,0
5.3359375,0,55636,16,55636,0,0,55636,55636,0,0
5.37890625,0,55636,16,55636,0,0,55636,55636,0,0
5.3984375,0,55636,16,55636,0,0,55636,55636,0,0
5.44140625,0,55636,16,55636,0,0,55636,55636,0,0
5.4609375,0,55636,16,55636,0,0,55636,55636,0,0
5.50390625,0,55636,16,55636,0,0,55636,55636,0,0
5.5234375,0,55636,16,55636,0,0,55636,55636,0,0
5.56640625,0,55636,16,55636,0,0,55636,55636,0,0
5.5859375,0,55636,16,55636,0,0,55636,55636,0,0
6.00390625,0,55636,16,55636,0,0,55636,55636,0,0
6.0234375,0,55636,16,55636,0,0,55636,55636,0,0
6.06640625,0,55636,16,55636,0,0,55636,55636,0,0
6.0859375,0,55636,16,55636,0,0,55636,55636,0,0
6.12890625,0,55636,16,55636,0,0,55636,55636,0,0
6.1484375,0,55636,16,55636,0,0,55636,55636,0,0
6.19140625,0,55636,16,55636,0,0,55636,55636,0,0
6.2109375,0,55636,16,55636,0,0,55636,55636,0,0
6.25390625,0,55636,16,55636,0,0,55636,55636,0,0
6.2734375,0,55636,16,55636,0,0,55636,55636,0,0
6.31640625,0,55636,16,55636,0,0,55636,55636,0,0
6.3359375,0,55636,16,55636,0,0,55636,55636,0,0
6.37890625,0,55636,16,55636,0,0,55636,55636,0,0
6.3984375,0,55636,16,55636,0,0,55636,55636,0,0
6.44140625,0,55636,16,55636,0,0,55636,55636,0,0
6.4609375,0,55636,16,55636,0,0,55636,55636,0,0
6.50390625,0,55636,32787,55636,0,0,55636,55636,0,0
6.5234375,0,55636,32787,55636,0,0,55636,55636,0,0
6.56640625,0,55636,32787,55636,0,0,55636,55636,0,0
6.5859375,0,55636,32787,55636,0,0,55636,55636,0,0
7.00390625,0,55636,32787,55636,0,0,55636,55636,0,0
7.0234375,0,55636,32787,55636,0,0,55636,55636,0,0
7.06640625,0,55636,32787,55636,0,0,55636,55636,0,0
7.0859375,0,55636,32787,55636,0,0,55636,55636,0,0
7.12890625,0,55636,32787,55636,0,0,55636,55636,0,0
7.1484375,0,55636,32787,55636,0,0,55636,55636,0,0
7.19140625,0,55636,32787,55636,0,0,55636,55636,0,0
7.2109375,0,55636,32787,55636,0,0,55636,55636,0,0
7.25390625,0,55636,32787,55636,0,0,55636,55636,0,0
7.2734375,0,55636,32787,55636,0,0,55636,55636,0,0
7.31640625,0,55636,32787,55636,0,0,55636,55636,0,0
7.3359375,0,55636,32787,55636,0,0,55636,55636,0,0
7.37890625,0,55636,32787,55636,0,0,55636,55636,0,0
7.3984375,0,55636,32787,55636,0,0,55636,55636,0,0
7.44140625,0,55636,32787,55636,0,0,55636,55636,0,0
7.4609375,0,55636,32787,55636,0,0,55636,55636,0,0
7.50390625,0,55636,32787,55636,0,0,55636,55636,0,0
7.5234375,0,55636,32787,55636,0,0,55636,55636,0,0
7.56640625,0,55636,32787,55636,0,0,55636,55636,0,0
7.5859375,0,55636,32787,55636,0,0,55636,55636,0,0
8.00390625,0,55636,32787,55636,0,0,55636,55636,0,0
8.0234375,0,55636,32787,55636,0,0,55636,55636,0,0
8.06640625,0,55636,32787,55636,0,0,55636,55636,0,0
8.0859375,0,55636,32787,55636,0,0,55636,55636,0,0
8.12890625,0,55636,32787,55636,0,0,55636,55636,0,0
8.1484375,0,55636,32787,55636,0,0,55636,55636,0,0
8.19140625,0,55636,32787,55636,0,0,55636,55636,0,0
8.2109375,0,55636,32787,55636,0,0,55636,55636,0,0
8.25390625,0,55636,32787,55636,0,0,55636,55636,0,0
8.2734375,0,55636,32787,55636,0,0,55636,55636,0,0
8.31640625,0,55636,32787,55636,0,0,55636,55636,0,0
8.3359375,0,55636,32787,55636,0,0,55636,55636,0,0
8.37890625,0,55636,32787,55636,0,0,55636,55636,0,0
8.3984375,0,55636,32787,55636,0,0,55636,55636,0,0
8.44140625,0,55636,32787,55636,0,0,55636,55636,0,0
8.4609375,0,55636,32787,55636,0,0,55636,55636,0,0
8.50390625,0,55636,32787,55636,0,0,55636,55636,0,0
8.5234375,0,55636,32787,55636,0,0,55636,55636,0,0
8.56640625,0,55636,32787,55636,0,0,55636,55636,0,0
8.5859375,0,55636,32787,55636,0,0,55636,55636,0,0
9.00390625,0,55636,32787,55636,0,0,55636,55636,0,0
9.0234375,0,55636,32787,55636,0,0,55636,55636,0,0
9.06640625,0,55636,32787,55636,0,0,55636,55636,0,0
9.0859375,0,55636,32787,55636,0,0,55636,55636,0,0
9.12890625,0,55636,32787,55636,0,0,55636,55636,0,0
9.1484375,0,55636,32787,55636,0,0,55636,55636,0,0
9.19140625,0,55636,32787,55636,0,0,55636,55636,0,0
9.2109375,0,55636,32787,55636,0,0,55636,55636,0,0
9.25390625,0,55636,32787,55636,0,0,55636,55636,0,0
9.2734375,0,55636,32787,55636,0,0,55636,55636,0,0
9.31640625,0,55636,32787,55636,0,0,55636,55636,0,0
9.3359375,0,55636,32787,55636,0,0,55636,55636,0,0
9.37890625,0,55636,32787,55636,0,0,55636,55636,0,0
9.3984375,0,55636,32787,55636,0,0,55636,55636,0,0
9.44140625,0,55636,32787,55636,0,0,55636,55636,0,0
9.4609375,0,55636,32787,55636,0,0,55636,55636,0,0
9.50390625,0,55636,32787,55636,0,0,55636,55636,0,0
9.5234375,0,55636,32787,55636,0,0,55636,55636,0,0
9.56640625,0,55636,32787,55636,0,0,55636,55636,0,0
9.5859375,0,55636,32787,55636,0,0,55636,55636,0,0
16.00390625,0,55636,32787,55636,0,0,55636,55636,0,0
16.0234375,0,55636,32787,55636,0,0,55636,55636,0,0
16.06640625,0,55636,32787,55636,0,0,55636,55636,0,0
16.0859375,0,55636,32787,55636,0,0,55636,55636,0,0
16.12890625,0,55636,32787,55636,0,0,55636,55636,0,0
16.1484375,0,55636,32787,55636,0,0,55636,55636,0,0
16.19140625,0,55636,32787,55636,0,0,55636,55636,0,0
16.2109375,0,55636,32787,55636,0,0,55636,55636,0,0
16.25390625,0,55636,32787,55636,0,0,55636,55636,0,0
16.2734375,0,55636,32787,55636,0,0,55636,55636,0,0
16.31640625,0,55636,32787,55636,0,0,55636,55636,0,0
16.3359375,0,55636,32787,55636,0,0,55636,55636,0,0
16.37890625,0,55636,32787,55636,0,0,55636,55636,0,0
16.3984375,0,55636,32787,55636,0,0,55636,55636,0,0
16.44140625,0,55636,32787,55636,0,0,55636,55636,0,0
16.4609375,0,55636,32787,55636,0,0,55636,55636,0,0
16.50390625,0,55636,32787,55636,0,0,55636,55636,0,0
16.5234375,0,55636,32787,55636,0,0,55636,55636,0,0
16.56640625,0,55636,32787,55636,0,0,55636,55636,0,0
16.5859375,0,55636,32787,55636,0,0,55636,55636,0,0
17.00390625,0,55636,32787,55636,0,0,55636,55636,0,0
17.0234375,0,55636,32787,55636,0,0,55636,55636,0,0
17.06640625,0,55636,32787,55636,0,0,55636,55636,0,0
17.0859375,0,55636,32787,55636,0,0,55636,55636,0,0
17.12890625,0,55636,32787,55636,0,0,55636,55636,0,0
17.1484375,0,55636,32787,55636,0,0,55636,55636,0,0
17.19140625,0,55636,32787,55636,0,0,55636,55636,0,0
17.2109375,0,55636,32787,55636,0,0,55636,55636,0,0
17.25390625,0,55636,32787,55636,0,0,55636,55636,0,0
17.2734375,0,55636,32787,55636,0,0,55636,55636,0,0
17.31640625,0,55636,32787,55636,0,0,55636,55636,0,0
17.3359375,0,55636,32787,55636,0,0,55636,55636,0,0
17.37890625,0,55636,32787,55636,0,0,55636,55636,0,0
17.3984375,0,55636,32787,55636,0,0,55636,55636,0,0
17.44140625,0,55636,32787,55636,0,0,55636,55636,0,0
17.4609375,0,55636,32787,55636,0,0,55636,55636,0,0
17.50390625,0,55636,32787,55636,0,0,55636,55636,0,0
17.5234375,0,55636,32787,55636,0,0,55636,55636,0,0
17.56640625,0,55636,32787,55636,0,0,55636,55636,0,0
17.5859375,0,55636,32787,55636,0,0,55636,55636,0,0
18.00390625,0,55636,32787,55636,0,0,55636,55636,0,0
18.0234375,0,55636,32787,55636,0,0,55636,55636,0,0
18.06640625,0,55636,32787,55636,0,0,55636,55636,0,0
18.0859375,0,55636,32787,55636,0,0,55636,55636,0,0
18.12890625,0,55636,32787,55636,0,0,55636,55636,0,0
18.1484375,0,55636,32787,55636,0,0,55636,55636,0,0
18.19140625,0,55636,32787,55636,0,0,55636,55636,0,0
18.2109375,0,55636,32787,55636,0,0,55636,55636,0,0
18.25390625,0,55636,32787,55636,0,0,55636,55636,0,0
18.2734375,0,55636,32787,55636,0,0,55636,55636,0,0
18.31640625,0,55636,32787,55636,0,0,55636,55636,0,0
18.3359375,0,55636,32787,55636,0,0,55636,55636,0,0
18.37890625,0,55636,32787,55636,0,0,55636,55636,0,0
18.3984375,0,55636,32787,55636,0,0,55636,55636,0,0
18.44140625,0,55636,32787,55636,0,0,55636,55636,0,0
18.4609375,0,55636,32787,55636,0,0,55636,55636,0,0
18.50390625,0,55636,32788,55636,0,0,55636,55636,0,0
18.5234375,0,55636,32788,55636,0,0,55636,55636,0,0
18.56640625,0,55636,32788,55636,0,0,55636,55636,0,0
18.5859375,0,55636,32788,55636,0,0,55636,55636,0,0
19.00390625,0,55636,32788,55636,0,0,55636,55636,0,0
19.0234375,0,55636,32788,55636,0,0,55636,55636,0,0
19.06640625,0,55636,32787,55636,0,0,55636,55636,0,0
19.0859375,0,55636,32787,55636,0,0,55636,55636,0,0
19.12890625,0,55636,32787,55636,0,0,55636,55636,0,0
19.1484375,0,55636,32787,55636,0,0,55636,55636,0,0
19.19140625,0,55636,32788,55636,0,0,55636,55636,0,0
19.2109375,0,55636,32788,55636,0,0,55636,55636,0,0
19.25390625,0,55636,32788,55636,0,0,55636,55636,0,0
19.2734375,0,55636,32788,55636,0,0,55636,55636,0,0
19.31640625,0,55636,32788,55636,0,0,55636,55636,0,0
19.3359375,0,55636,32788,55636,0,0,55636,55636,0,0
19.37890625,0,55636,32788,55636,0,0,55636,55636,0,0
19.3984375,0,55636,32788,55636,0,0,55636,55636,0,0
19.44140625,0,55636,32788,55636,0,0,55636,55636,0,0
19.4609375,0,55636,32788,55636,0,0,55636,55636,0,0
19.50390625,0,55636,32788,55636,0,0,55636,55636,0,0
19.5234375,0,55636,32788,55636,0,0,55636,55636,0,0
19.56640625,0,55636,32788,55636,0,0,55636,55636,0,0
19.5859375,0,55636,32788,55636,0,0,55636,55636,0,0
20.00390625,0,55636,32788,55636,0,0,55636,55636,0,0
20.0234375,0,55636,32788,55636,0,0,55636,55636,0,0
20.06640625,0,55636,32788,55636,0,0,55636,55636,0,0
20.0859375,0,55636,32788,55636,0,0,55636,55636,0,0
20.12890625,0,55636,32788,55636,0,0,55636,55636,0,0
20.1484375,0,55636,32788,55636,0,0,55636,55636,0,0
20.19140625,0,55636,32788,55636,0,0,55636,55636,0,0
20.2109375,0,55636,32788,55636,0,0,55636,55636,0,0
20.25390625,0,55636,32788,55636,0,0,55636,55636,0,0
20.2734375,0,55636,32788,55636,0,0,55636,55636,0,0
20.31640625,0,55636,32788,55636,0,0,55636,55636,0,0
20.3359375,0,55636,32788,55636,0,0,55636,55636,0,0
20.37890625,0,55636,32789,55636,0,0,55636,55636,0,0
20.3984375,0,55636,32789,55636,0,0,55636,55636,0,0
20.44140625,0,55636,32789,55636,0,0,55636,55636,0,0
20.4609375,0,55636,32789,55636,0,0,55636,55636,0,0
20.50390625,0,55636,32789,55636,0,0,55636,55636,0,0
20.5234375,0,55636,32789,55636,0,0,55636,55636,0,0
20.56640625,0,55636,32789,55636,0,0,55636,55636,0,0
20.5859375,0,55636,32789,55636,0,0,55636,55636,0,0
21.00390625,0,55636,32790,55636,0,0,55636,55636,0,0
21.0234375,0,55636,32790,55636,0,0,55636,55636,0,0
21.06640625,0,55636,32790,55636,0,0,55636,55636,0,0
21.0859375,0,55636,32790,55636,0,0,55636,55636,0,0
21.12890625,0,55636,32790,55636,0,0,55636,55636,0,0
21.1484375,0,55636,32790,55636,0,0,55636,55636,0,0
21.19140625,0,55636,32790,55636,0,0,55636,55636,0,0
21.2109375,0,55636,32790,55636,0,0,55636,55636,0,0
21.25390625,0,55636,32791,55636,0,0,55636,55636,0,0
21.2734375,0,55636,32791,55636,0,0,55636,55636,0,0
21.31640625,0,55636,32791,55636,0,0,55636,55636,0,0
21.3359375,0,55636,32791,55636,0,0,55636,55636,0,0
21.37890625,0,55636,32791,55636,0,0,55636,55636,0,0
21.3984375,0,55636,32791,55636,0,0,55636,55636,0,0
21.44140625,0,55636,32791,55636,0,0,55636,55636,0,0
21.4609375,0,55636,32791,55636,0,0,55636,55636,0,0
21.50390625,0,55636,32792,55636,0,0,55636,55636,0,0
21.5234375,0,55636,32792,55636,0,0,55636,55636,0,0
21.56640625,0,55636,32792,55636,0,0,55636,55636,0,0
21.5859375,0,55636,32792,55636,0,0,55636,55636,0,0
22.00390625,0,55636,32793,55636,0,0,55636,55636,0,0
22.0234375,0,55636,32793,55636,0,0,55636,55636,0,0
22.06640625,0,55636,32793,55636,0,0,55636,55636,0,0
22.0859375,0,55636,32793,55636,0,0,55636,55636,0,0
22.12890625,0,55636,32793,55636,0,0,55636,55636,0,0
22.1484375,0,55636,32793,55636,0,0,55636,55636,0,0
22.19140625,0,55636,32793,55636,0,0,55636,55636,0,0
22.2109375,0,55636,32793,55636,0,0,55636,55636,0,0
22.25390625,0,55636,32793,55636,0,0,55636,55636,0,0
22.2734375,0,55636,32793,55636,0,0,55636,55636,0,0
22.31640625,0,55636,32793,55636,0,0,55636,55636,0,0
22.3359375,0,55636,32793,55636,0,0,55636,55636,0,0
22.37890625,0,55636,32793,55636,0,0,55636,55636,0,0
22.3984375,0,55636,32793,55636,0,0,55636,55636,0,0
22.44140625,0,55636,32794,55636,0,0,55636,55636,0,0
22.4609375,0,55636,32794,55636,0,0,55636,55636,0,0
22.50390625,0,55636,32794,55636,0,0,55636,55636,0,0
22.5234375,0,55636,32794,55636,0,0,55636,55636,0,0
22.56640625,0,55636,32794,55636,0,0,55636,55636,0,0
22.5859375,0,55636,32794,55636,0,0,55636,55636,0,0
23.00390625,0,55636,32794,55636,0,0,55636,55636,0,0
23.0234375,0,55636,32794,55636,0,0,55636,55636,0,0
23.06640625,0,55636,32794,55636,0,0,55636,55636,0,0
23.0859375,0,55636,32794,55636,0,0,55636,55636,0,0
23.12890625,0,55636,32795,55636,0,0,55636,55636,0,0
23.1484375,0,55636,32795,55636,0,0,55636,55636,0,0
23.19140625,0,55636,32795,55636,0,0,55636,55636,0,0
23.2109375,0,55636,32795,55636,0,0,55636,55636,0,0
23.25390625,0,55636,32795,55636,0,0,55636,55636,0,0
23.2734375,0,55636,32795,55636,0,0,55636,55636,0,0
23.31640625,0,55636,32795,55636,0,0,55636,55636,0,0
23.3359375,0,55636,32795,55636,0,0,55636,55636,0,0
23.37890625,0,55636,32795,55636,0,0,55636,55636,0,0
23.3984375,0,55636,32795,55636,0,0,55636,55636,0,0
