0,1,2,3,4,5,6,7,8,9,10,Timestamp,Cumulative_Time
609.2578125,6144,55636,8208,55636,0,34816,55636,55636,50331,12927,2024-12-06 09:59:04.925781250,1504744.92578125
609.27734375,6144,55636,8208,55636,0,34816,55636,55636,50331,12927,2024-12-06 10:09:14.203125000,1505354.203125
609.3203125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 10:19:23.523437500,1505963.5234375
609.33984375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 10:29:32.863281250,1506572.86328125
609.3828125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 10:39:42.246093750,1507182.24609375
609.40234375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 10:49:51.648437500,1507791.6484375
609.4453125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 11:00:01.093750000,1508401.09375
609.46484375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 11:10:10.558593750,1509010.55859375
609.5078125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 11:20:20.066406250,1509620.06640625
609.52734375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 11:30:29.593750000,1510229.59375
609.5703125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 11:40:39.164062500,1510839.1640625
609.58984375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 11:50:48.753906250,1511448.75390625
610.0078125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 12:00:58.761718750,1512058.76171875
610.02734375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 12:11:08.789062500,1512668.7890625
610.0703125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 12:21:18.859375000,1513278.859375
610.08984375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 12:31:28.949218750,1513888.94921875
610.1328125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 12:41:39.082031250,1514499.08203125
610.15234375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 12:51:49.234375000,1515109.234375
610.1953125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 13:01:59.429687500,1515719.4296875
610.21484375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 13:12:09.644531250,1516329.64453125
610.2578125,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 13:22:19.902343750,1516939.90234375
610.27734375,6144,55636,8208,55636,0,34816,55636,55636,58566,12877,2024-12-06 13:32:30.179687500,1517550.1796875
610.3203125,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 13:42:40.500000000,1518160.5
610.33984375,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 13:52:50.839843750,1518770.83984375
610.3828125,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 14:03:01.222656250,1519381.22265625
610.40234375,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 14:13:11.625000000,1519991.625
610.4453125,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 14:23:22.070312500,1520602.0703125
610.46484375,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 14:33:32.535156250,1521212.53515625
610.5078125,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 14:43:43.042968750,1521823.04296875
610.52734375,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 14:53:53.570312500,1522433.5703125
610.5703125,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 15:04:04.140625000,1523044.140625
610.58984375,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 15:14:14.730468750,1523654.73046875
611.0078125,6144,55636,8208,55636,0,34816,55636,55636,2063,12821,2024-12-06 15:24:25.738281250,1524265.73828125
611.02734375,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 15:34:36.765625000,1524876.765625
611.0703125,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 15:44:47.835937500,1525487.8359375
611.08984375,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 15:54:58.925781250,1526098.92578125
611.1328125,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 16:05:10.058593750,1526710.05859375
611.15234375,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 16:15:21.210937500,1527321.2109375
611.1953125,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 16:25:32.406250000,1527932.40625
611.21484375,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 16:35:43.621093750,1528543.62109375
611.2578125,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 16:45:54.878906250,1529154.87890625
611.27734375,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 16:56:06.156250000,1529766.15625
611.3203125,6144,55636,10256,55636,0,34816,55636,55636,2063,12821,2024-12-06 17:06:17.476562500,1530377.4765625
611.33984375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 17:16:28.816406250,1530988.81640625
611.3828125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 17:26:40.199218750,1531600.19921875
611.40234375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 17:36:51.601562500,1532211.6015625
611.4453125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 17:47:03.046875000,1532823.046875
611.46484375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 17:57:14.511718750,1533434.51171875
611.5078125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 18:07:26.019531250,1534046.01953125
611.52734375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 18:17:37.546875000,1534657.546875
611.5703125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 18:27:49.117187500,1535269.1171875
611.58984375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 18:38:00.707031250,1535880.70703125
612.0078125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 18:48:12.714843750,1536492.71484375
612.02734375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 18:58:24.742187500,1537104.7421875
612.0703125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 19:08:36.812500000,1537716.8125
612.08984375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 19:18:48.902343750,1538328.90234375
612.1328125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 19:29:01.035156250,1538941.03515625
612.15234375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 19:39:13.187500000,1539553.1875
612.1953125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 19:49:25.382812500,1540165.3828125
612.21484375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 19:59:37.597656250,1540777.59765625
612.2578125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 20:09:49.855468750,1541389.85546875
612.27734375,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 20:20:02.132812500,1542002.1328125
612.3203125,6144,55636,10256,55636,0,34816,55636,55636,26448,12841,2024-12-06 20:30:14.453125000,1542614.453125
612.33984375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 20:40:26.792968750,1543226.79296875
612.3828125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 20:50:39.175781250,1543839.17578125
612.40234375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 21:00:51.578125000,1544451.578125
612.4453125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 21:11:04.023437500,1545064.0234375
612.46484375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 21:21:16.488281250,1545676.48828125
612.5078125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 21:31:28.996093750,1546288.99609375
612.52734375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 21:41:41.523437500,1546901.5234375
612.5703125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 21:51:54.093750000,1547514.09375
612.58984375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 22:02:06.683593750,1548126.68359375
613.0078125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 22:12:19.691406250,1548739.69140625
613.02734375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 22:22:32.718750000,1549352.71875
613.0703125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 22:32:45.789062500,1549965.7890625
613.08984375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 22:42:58.878906250,1550578.87890625
613.1328125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 22:53:12.011718750,1551192.01171875
613.15234375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 23:03:25.164062500,1551805.1640625
613.1953125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 23:13:38.359375000,1552418.359375
613.21484375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 23:23:51.574218750,1553031.57421875
613.2578125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 23:34:04.832031250,1553644.83203125
613.27734375,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 23:44:18.109375000,1554258.109375
613.3203125,6144,55636,10256,55636,0,34816,55636,55636,53132,12821,2024-12-06 23:54:31.429687500,1554871.4296875
613.33984375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 00:04:44.769531250,1555484.76953125
613.3828125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 00:14:58.152343750,1556098.15234375
613.40234375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 00:25:11.554687500,1556711.5546875
613.4453125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 00:35:25.000000000,1557325.0
613.46484375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 00:45:38.464843750,1557938.46484375
613.5078125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 00:55:51.972656250,1558551.97265625
613.52734375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 01:06:05.500000000,1559165.5
613.5703125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 01:16:19.070312500,1559779.0703125
613.58984375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 01:26:32.660156250,1560392.66015625
614.0078125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 01:36:46.667968750,1561006.66796875
614.02734375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 01:47:00.695312500,1561620.6953125
614.0703125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 01:57:14.765625000,1562234.765625
614.08984375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 02:07:28.855468750,1562848.85546875
614.1328125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 02:17:42.988281250,1563462.98828125
614.15234375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 02:27:57.140625000,1564077.140625
614.1953125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 02:38:11.335937500,1564691.3359375
614.21484375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 02:48:25.550781250,1565305.55078125
614.2578125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 02:58:39.808593750,1565919.80859375
614.27734375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 03:08:54.085937500,1566534.0859375
614.3203125,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 03:19:08.406250000,1567148.40625
614.33984375,6144,55636,10256,55636,0,34816,55636,55636,55040,12818,2024-12-07 03:29:22.746093750,1567762.74609375
614.3828125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-12-07 03:39:37.128906250,1568377.12890625
614.40234375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-12-07 03:49:51.531250000,1568991.53125
614.4453125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-12-07 04:00:05.976562500,1569605.9765625
614.46484375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-12-07 04:10:20.441406250,1570220.44140625
614.5078125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-12-07 04:20:34.949218750,1570834.94921875
614.52734375,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 04:30:49.476562500,1571449.4765625
614.5703125,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 04:41:04.046875000,1572064.046875
614.58984375,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 04:51:18.636718750,1572678.63671875
615.0078125,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 05:01:33.644531250,1573293.64453125
615.02734375,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 05:11:48.671875000,1573908.671875
615.0703125,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 05:22:03.742187500,1574523.7421875
615.08984375,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 05:32:18.832031250,1575138.83203125
615.1328125,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 05:42:33.964843750,1575753.96484375
615.15234375,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 05:52:49.117187500,1576369.1171875
615.1953125,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 06:03:04.312500000,1576984.3125
615.21484375,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 06:13:19.527343750,1577599.52734375
615.2578125,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 06:23:34.785156250,1578214.78515625
615.27734375,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 06:33:50.062500000,1578830.0625
615.3203125,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-12-07 06:44:05.382812500,1579445.3828125
615.33984375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 06:54:20.722656250,1580060.72265625
615.3828125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 07:04:36.105468750,1580676.10546875
615.40234375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 07:14:51.507812500,1581291.5078125
615.4453125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 07:25:06.953125000,1581906.953125
615.46484375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 07:35:22.417968750,1582522.41796875
615.5078125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 07:45:37.925781250,1583137.92578125
615.52734375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 07:55:53.453125000,1583753.453125
615.5703125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 08:06:09.023437500,1584369.0234375
615.58984375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 08:16:24.613281250,1584984.61328125
616.0078125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 08:26:40.621093750,1585600.62109375
616.02734375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 08:36:56.648437500,1586216.6484375
616.0703125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 08:47:12.718750000,1586832.71875
616.08984375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 08:57:28.808593750,1587448.80859375
616.1328125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 09:07:44.941406250,1588064.94140625
616.15234375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 09:18:01.093750000,1588681.09375
616.1953125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 09:28:17.289062500,1589297.2890625
616.21484375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 09:38:33.503906250,1589913.50390625
616.2578125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 09:48:49.761718750,1590529.76171875
616.27734375,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 09:59:06.039062500,1591146.0390625
616.3203125,6144,55636,16400,55636,0,34816,55636,55636,37611,12838,2024-12-07 10:09:22.359375000,1591762.359375
616.33984375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 10:19:38.699218750,1592378.69921875
616.3828125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 10:29:55.082031250,1592995.08203125
616.40234375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 10:40:11.484375000,1593611.484375
616.4453125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 10:50:27.929687500,1594227.9296875
616.46484375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 11:00:44.394531250,1594844.39453125
616.5078125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 11:11:00.902343750,1595460.90234375
616.52734375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 11:21:17.429687500,1596077.4296875
616.5703125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 11:31:34.000000000,1596694.0
616.58984375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 11:41:50.589843750,1597310.58984375
617.0078125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 11:52:07.597656250,1597927.59765625
617.02734375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 12:02:24.625000000,1598544.625
617.0703125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 12:12:41.695312500,1599161.6953125
617.08984375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 12:22:58.785156250,1599778.78515625
617.1328125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 12:33:15.917968750,1600395.91796875
617.15234375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 12:43:33.070312500,1601013.0703125
617.1953125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 12:53:50.265625000,1601630.265625
617.21484375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 13:04:07.480468750,1602247.48046875
617.2578125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 13:14:24.738281250,1602864.73828125
617.27734375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 13:24:42.015625000,1603482.015625
617.3203125,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 13:34:59.335937500,1604099.3359375
617.33984375,6144,55636,16400,55636,0,34816,55636,55636,56845,12810,2024-12-07 13:45:16.675781250,1604716.67578125
617.3828125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 13:55:34.058593750,1605334.05859375
617.40234375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 14:05:51.460937500,1605951.4609375
617.4453125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 14:16:08.906250000,1606568.90625
617.46484375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 14:26:26.371093750,1607186.37109375
617.5078125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 14:36:43.878906250,1607803.87890625
617.52734375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 14:47:01.406250000,1608421.40625
617.5703125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 14:57:18.976562500,1609038.9765625
617.58984375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 15:07:36.566406250,1609656.56640625
624.0078125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 15:18:00.574218750,1610280.57421875
624.02734375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 15:28:24.601562500,1610904.6015625
624.0703125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 15:38:48.671875000,1611528.671875
624.08984375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 15:49:12.761718750,1612152.76171875
624.1328125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 15:59:36.894531250,1612776.89453125
624.15234375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 16:10:01.046875000,1613401.046875
624.1953125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 16:20:25.242187500,1614025.2421875
624.21484375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 16:30:49.457031250,1614649.45703125
624.2578125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 16:41:13.714843750,1615273.71484375
624.27734375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 16:51:37.992187500,1615897.9921875
624.3203125,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 17:02:02.312500000,1616522.3125
624.33984375,6144,55636,16400,55636,0,34816,55636,55636,48464,12796,2024-12-07 17:12:26.652343750,1617146.65234375
624.3828125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 17:22:51.035156250,1617771.03515625
624.40234375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 17:33:15.437500000,1618395.4375
624.4453125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 17:43:39.882812500,1619019.8828125
624.46484375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 17:54:04.347656250,1619644.34765625
624.5078125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 18:04:28.855468750,1620268.85546875
624.52734375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 18:14:53.382812500,1620893.3828125
624.5703125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 18:25:17.953125000,1621517.953125
624.58984375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 18:35:42.542968750,1622142.54296875
625.0078125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 18:46:07.550781250,1622767.55078125
625.02734375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 18:56:32.578125000,1623392.578125
625.0703125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 19:06:57.648437500,1624017.6484375
625.08984375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 19:17:22.738281250,1624642.73828125
625.1328125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 19:27:47.871093750,1625267.87109375
625.15234375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 19:38:13.023437500,1625893.0234375
625.1953125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 19:48:38.218750000,1626518.21875
625.21484375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 19:59:03.433593750,1627143.43359375
625.2578125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 20:09:28.691406250,1627768.69140625
625.27734375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 20:19:53.968750000,1628393.96875
625.3203125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 20:30:19.289062500,1629019.2890625
625.33984375,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 20:40:44.628906250,1629644.62890625
625.3828125,6144,55636,16400,55636,0,34816,55636,55636,61727,12771,2024-12-07 20:51:10.011718750,1630270.01171875
625.40234375,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 21:01:35.414062500,1630895.4140625
625.4453125,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 21:12:00.859375000,1631520.859375
625.46484375,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 21:22:26.324218750,1632146.32421875
625.5078125,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 21:32:51.832031250,1632771.83203125
625.52734375,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 21:43:17.359375000,1633397.359375
625.5703125,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 21:53:42.929687500,1634022.9296875
625.58984375,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 22:04:08.519531250,1634648.51953125
626.0078125,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 22:14:34.527343750,1635274.52734375
626.02734375,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 22:25:00.554687500,1635900.5546875
626.0703125,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 22:35:26.625000000,1636526.625
626.08984375,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 22:45:52.714843750,1637152.71484375
626.1328125,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 22:56:18.847656250,1637778.84765625
626.15234375,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 23:06:45.000000000,1638405.0
626.1953125,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 23:17:11.195312500,1639031.1953125
626.21484375,6144,55636,16400,55636,0,34816,55636,55636,38480,12720,2024-12-07 23:27:37.410156250,1639657.41015625
626.2578125,6144,55636,18448,55636,0,34816,55636,55636,38480,12720,2024-12-07 23:38:03.667968750,1640283.66796875
626.27734375,6144,55636,18448,55636,0,34816,55636,55636,38480,12720,2024-12-07 23:48:29.945312500,1640909.9453125
626.3203125,6144,55636,18448,55636,0,34816,55636,55636,38480,12720,2024-12-07 23:58:56.265625000,1641536.265625
626.33984375,6144,55636,18448,55636,0,34816,55636,55636,38480,12720,2024-12-08 00:09:22.605468750,1642162.60546875
626.3828125,6144,55636,18448,55636,0,34816,55636,55636,38480,12720,2024-12-08 00:19:48.988281250,1642788.98828125
626.40234375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 00:30:15.390625000,1643415.390625
626.4453125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 00:40:41.835937500,1644041.8359375
626.46484375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 00:51:08.300781250,1644668.30078125
626.5078125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 01:01:34.808593750,1645294.80859375
626.52734375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 01:12:01.335937500,1645921.3359375
626.5703125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 01:22:27.906250000,1646547.90625
626.58984375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 01:32:54.496093750,1647174.49609375
627.0078125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 01:43:21.503906250,1647801.50390625
627.02734375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-12-08 01:53:48.531250000,1648428.53125
